rand_ind,ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured,indegree,outdegree,state_indegree,state_outdegree,prox_indegree,prox_outdegree,rand_ind_t,null_indegree,null_outdegree,state_null_indegree,state_null_outdegree,dist_null_indegree,dist_null_outdegree
441,1179,2019-11-18,139 S 8th St Newark New Jersey,0.9680344001221916,1,4,Newark,New Jersey,-74.1963103,40.7455328,0.6931471805599453,1.6094379124341005,20,22,0,1,0,2,229,22,27,1,0,2,4
442,167,2014-12-22,191 Lake Road Webster New York,1.456190225304303,4,2,Webster,New York,-77.52553309999998,43.236828,1.6094379124341005,1.0986122886681098,19,16,1,0,3,0,230,22,27,0,0,2,3
443,167,2014-12-22,5700 block of South Green Street Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.646624,41.790482,0.0,1.791759469228055,18,17,2,1,3,0,230,22,27,1,3,1,3
444,167,2014-12-22,Charlevoix and Philip Detroit Michigan,0.9010913347279288,1,3,Detroit,Michigan,-85.25840040000001,45.31806320000001,0.6931471805599453,1.3862943611198906,20,15,0,0,0,0,230,22,27,0,0,0,0
445,1117,2019-08-14,3716 N 15th St Philadelphia Pennsylvania,0.583773044716594,0,6,Philadelphia,Pennsylvania,-75.153031,40.010028999999996,0.0,1.9459101490553128,23,31,1,2,6,8,231,24,32,1,2,3,3
446,410,2016-03-25,4500 block of West West End Avenue Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.7384804,41.883224,0.0,1.6094379124341005,21,29,1,5,3,7,232,24,32,2,3,2,4
447,410,2016-03-25,8501 E. Alameda Avenue Denver Colorado,0.4828313737302301,0,4,Denver,Colorado,-104.8901947,39.7106899,0.0,1.6094379124341005,20,30,0,1,0,1,232,24,32,0,0,0,0
448,423,2016-04-25,1506 Northwest 70th Street Miami Florida,0.5375278407684164,0,5,Miami,Florida,-80.22339559999998,25.8384093,0.0,1.791759469228055,29,22,1,1,1,1,233,25,31,1,6,1,6
449,423,2016-04-25,400 Charlotte Avenue Nashville Tennessee,0.4828313737302301,0,4,Nashville,Tennessee,-86.78145970000001,36.166494,0.0,1.6094379124341005,30,21,1,1,3,5,233,25,31,2,0,3,0
450,888,2018-07-26,3019 South Blvd Dallas Texas,0.583773044716594,0,6,Dallas,Texas,-96.7665301,32.772833500000004,0.0,1.9459101490553128,21,32,1,1,2,0,234,25,30,3,1,1,2
451,888,2018-07-26,73rd Ave and Bancroft Ave Oakland California,1.0986122886681096,2,2,Oakland,California,-122.17720530000001,37.7658141,1.0986122886681098,1.0986122886681098,22,31,0,4,0,2,234,25,30,4,2,0,2
452,888,2018-07-26,18416 St Clair Ave Cleveland Ohio,1.0689760711085556,1,6,Cleveland,Ohio,-81.55006809999998,41.57204,0.6931471805599453,1.9459101490553128,23,30,0,1,0,4,234,25,30,0,1,1,5
453,283,2015-07-21,Northwest 25th Avenue and Miami Gardens Drive Miami Gardens Florida,0.9010913347279288,1,3,Miami Gardens,Florida,-80.24339429999998,25.9410738,0.6931471805599453,1.3862943611198906,33,19,0,1,0,1,235,27,31,2,6,2,6
454,359,2015-11-24,1321 Colletta Ct Conway South Carolina,0.4828313737302301,0,4,Conway,South Carolina,-79.13968309999998,33.87066739999999,0.0,1.6094379124341005,21,21,1,0,1,3,236,25,32,0,0,0,2
455,335,2015-10-17,160 Easy Shopping Place Elkhart Indiana,0.4828313737302301,0,4,Elkhart,Indiana,-85.96671440000001,41.69043449999999,0.0,1.6094379124341005,25,16,1,1,10,2,237,25,31,0,1,3,5
456,335,2015-10-17,2224 First St Fort Myers Florida,0.9680344001221916,1,4,Fort Myers,Florida,-81.8701195,26.644035499999998,0.6931471805599453,1.6094379124341005,24,17,1,1,1,0,237,25,31,3,5,3,5
457,459,2016-06-27,13436 Killiam Loop NE Woodburn Oregon,1.178350206951907,3,1,Woodburn,Oregon,-122.78427849999999,45.1478739,1.3862943611198906,0.6931471805599453,34,34,0,0,1,1,238,24,31,0,0,0,2
458,1100,2019-07-20,501 Waddell Ave Clairton Pennsylvania,0.4828313737302301,0,4,Clairton,Pennsylvania,-79.8865699,40.2943206,0.0,1.6094379124341005,27,24,1,1,3,6,239,22,31,1,3,2,6
459,1100,2019-07-20,2800 block of Boarman Ave Baltimore Maryland,0.9010913347279288,1,3,Baltimore,Maryland,-76.66788050000002,39.3380816,0.6931471805599453,1.3862943611198906,26,25,0,0,3,8,239,22,31,0,0,3,6
460,1100,2019-07-20,2401 N Lake Shore Dr Chicago Illinois,0.6238324625039507,0,7,Chicago,Illinois,-87.63066629999999,41.92707539999999,0.0,2.079441541679836,25,26,8,5,9,6,239,22,31,2,4,3,4
461,98,2014-08-02,5125 Wynell Street Dallas Texas,1.178350206951907,3,1,Dallas,Texas,-96.7824651,32.6858171,1.3862943611198906,0.6931471805599453,21,27,0,1,0,1,240,24,29,2,0,1,1
462,98,2014-08-02,Acushnet Avenue New Bedford Massachusetts,0.6238324625039507,0,7,New Bedford,Massachusetts,-70.9262267,41.6871658,0.0,2.079441541679836,20,28,0,1,4,3,240,24,29,0,0,1,2
463,98,2014-08-02,Penn Avenue and 29th Street Pittsburgh Pennsylvania,1.0227308671603779,1,5,Pittsburgh,Pennsylvania,-79.97419909999998,40.4578461,0.6931471805599453,1.791759469228055,19,29,3,0,2,4,240,24,29,2,2,4,4
464,366,2015-12-12,307 Jefferson St Lovejoy (Brooklyn) Illinois,0.9010913347279288,1,3,Lovejoy (Brooklyn),Illinois,-90.1684255,38.6573252,0.6931471805599453,1.3862943611198906,24,17,2,1,1,2,241,24,28,3,4,1,2
465,366,2015-12-12,Whitaker Street Savannah Georgia,0.4828313737302301,0,4,Savannah,Georgia,-81.09774829999998,32.0667719,0.0,1.6094379124341005,23,18,1,0,3,2,241,24,28,0,2,1,3
466,1033,2019-04-14,NW 19th Ave and 60th St Miami Florida,1.0986122886681096,2,2,Miami,Florida,-80.2288686,25.8297859,1.0986122886681098,1.0986122886681098,25,26,2,0,0,0,242,25,26,3,4,3,4
467,1033,2019-04-14,100 block of Princeton Ave Vallejo California,0.9010913347279288,1,3,Vallejo,California,-122.251364,38.150591799999994,0.6931471805599453,1.3862943611198906,24,27,3,5,1,3,242,25,26,1,0,1,1
468,1033,2019-04-14,2539 E Main St Stockton California,0.4828313737302301,0,4,Stockton,California,-121.25094490000001,37.9549561,0.0,1.6094379124341005,26,25,4,4,2,2,242,25,26,1,0,2,0
469,86,2014-07-13,12600 Renton Avenue South  Skyway Washington,0.5375278407684164,0,5,Skyway,Washington,-122.23931770000002,47.4917411,0.0,1.791759469228055,25,22,0,0,1,0,243,27,28,0,1,1,1
470,86,2014-07-13,1700 block of Lincoln Road NE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-77.00855190000001,38.9126684,0.0,1.6094379124341005,23,24,0,0,4,7,243,27,28,0,0,4,7
471,86,2014-07-13,84 West Park Place Stamford Connecticut,0.5375278407684164,0,5,Stamford,Connecticut,-73.54133089999998,41.053512,0.0,1.791759469228055,24,23,0,0,4,5,243,27,28,0,0,4,5
472,864,2018-06-24,1200 block of W 35th St Palm Beach Gardens (Riviera Beach) Florida,0.9010913347279288,1,3,Palm Beach Gardens (Riviera Beach),Florida,-80.07241619999998,26.7907974,0.6931471805599453,1.3862943611198906,35,28,3,4,2,4,244,27,23,4,1,4,3
473,864,2018-06-24,109 S Steele St Sanford North Carolina,1.0689760711085556,1,6,Sanford,North Carolina,-79.17874929999998,35.48058599999999,0.6931471805599453,1.9459101490553128,38,25,2,0,2,1,244,27,23,0,2,1,4
474,864,2018-06-24,2500 block of Harrison Street Gary Indiana,0.9010913347279288,1,3,Gary,Indiana,-87.3464468,41.5732656,0.6931471805599453,1.3862943611198906,34,29,1,0,10,3,244,27,23,1,0,3,5
475,864,2018-06-24,1504 Milan Rd Sandusky Ohio,0.5375278407684164,0,5,Sandusky,Ohio,-82.69921699999998,41.44459000000001,0.0,1.791759469228055,33,30,0,1,3,3,244,27,23,1,0,5,2
476,864,2018-06-24,2450 Harbour Dr Punta Gorda Florida,0.4828313737302301,0,4,Punta Gorda,Florida,-81.99631690000002,26.9919393,0.0,1.6094379124341005,37,26,5,2,5,2,244,27,23,4,1,5,2
477,864,2018-06-24,17068 SW Palm Beach St Indiantown Florida,0.4828313737302301,0,4,Indiantown,Florida,-80.48598679999998,27.024840299999997,0.0,1.6094379124341005,36,27,4,3,4,3,244,27,23,4,1,6,1
478,251,2015-06-06,100 block of Warren Avenue Buffalo New York,0.9680344001221916,1,4,Buffalo,New York,-78.832927,42.893619,0.6931471805599453,1.6094379124341005,26,23,2,2,3,2,245,32,22,0,0,4,2
479,251,2015-06-06,100 block of North Lorel Avenue Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.75879690000002,41.8823201,0.0,1.791759469228055,25,24,2,0,5,1,245,32,22,3,3,4,3
480,493,2016-08-11,500 block of E Ashmead St Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.16059179999998,40.0372816,0.0,1.6094379124341005,24,27,1,0,3,8,246,32,22,2,3,3,7
481,429,2016-05-05,300 block of North Thomas Drive Shreveport Louisiana,1.3528016467842707,2,6,Shreveport,Louisiana,-93.7634753,32.53885089999999,1.0986122886681098,1.9459101490553128,27,25,1,1,1,1,247,31,21,0,0,2,0
482,429,2016-05-05,2108 NW 19th Terrace Miami Florida,0.9010913347279288,1,3,Miami,Florida,-80.23019559999999,25.7930631,0.6931471805599453,1.3862943611198906,26,26,1,0,1,0,247,31,21,6,0,6,0
483,590,2017-01-27,Tenino Dr W Bremerton Washington,1.1266065387038702,4,0,Bremerton,Washington,-122.8283605,47.5625175,1.6094379124341005,0.0,24,20,0,0,0,0,248,30,21,1,0,2,0
484,590,2017-01-27,221 Morgan St Brownsville Tennessee,0.7193685818395111,0,10,Brownsville,Tennessee,-89.23223469999998,35.5976273,0.0,2.3978952727983707,23,21,1,2,2,6,248,30,21,0,1,1,2
485,581,2017-01-11,Hawkins Street and Christie Street Newark New Jersey,0.9010913347279288,1,3,Newark,New Jersey,-74.1388467,40.727888899999996,0.6931471805599453,1.3862943611198906,25,23,0,0,2,1,249,31,20,0,1,5,5
486,581,2017-01-11,4200 block of S Talman Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.691135,41.817299,0.6931471805599453,1.3862943611198906,24,24,5,2,6,2,249,31,20,3,3,4,3
487,551,2016-11-17,160 Longfellow Dyersburg Tennessee,1.1090354888959124,1,7,Dyersburg,Tennessee,-89.36445599999998,36.030066,0.6931471805599453,2.079441541679836,31,17,2,0,3,2,250,32,20,1,0,2,2
488,862,2018-06-22,1324 Margaret St Homestead (Munhall) Pennsylvania,0.9010913347279288,1,3,Homestead (Munhall),Pennsylvania,-79.90292600000002,40.4040097,0.6931471805599453,1.3862943611198906,33,30,2,0,2,6,251,31,21,3,2,6,4
489,1024,2019-03-31,500 block of N Hamlin Ave Chicago Illinois,0.9680344001221916,1,4,Chicago,Illinois,-87.72139200000002,41.890091,0.6931471805599453,1.6094379124341005,20,24,1,2,1,2,252,31,19,4,3,4,3
490,1024,2019-03-31,1900 block of Jacksonville Rd North Charleston South Carolina,0.6238324625039507,0,7,North Charleston,South Carolina,-79.9610807,32.8472343,0.0,2.079441541679836,18,26,0,0,2,1,252,31,19,0,0,2,2
491,1024,2019-03-31,3041 Landrum Dr SW Atlanta Georgia,0.9680344001221916,1,4,Atlanta,Georgia,-84.487122,33.7079189,0.6931471805599453,1.6094379124341005,19,25,2,1,2,2,252,31,19,1,1,1,3
492,1121,2019-08-20,111 James P Brawley Dr SW Atlanta Georgia,0.4828313737302301,0,4,Atlanta,Georgia,-84.41356850000003,33.751540500000004,0.0,1.6094379124341005,19,32,0,1,1,6,253,31,19,2,0,2,2
493,84,2014-07-11,5200 West Quincy Street Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.7554189,41.877689399999994,0.6931471805599453,1.3862943611198906,24,19,1,3,3,2,254,29,20,4,2,4,2
494,867,2018-06-28,888 Bestgate Rd Annapolis Maryland,1.2542316284596384,5,0,Annapolis,Maryland,-76.5435835,38.9942721,1.791759469228055,0.0,33,23,0,2,4,8,255,28,21,0,1,5,7
495,227,2015-04-18,Martin Luther King Drive Lumberton North Carolina,0.9010913347279288,1,3,Lumberton,North Carolina,-79.03349779999998,34.5997848,0.6931471805599453,1.3862943611198906,20,28,1,0,1,1,256,26,18,1,0,2,2
496,227,2015-04-18,Rosa Parks Blvd and Godwin Ave Paterson New Jersey,0.9010913347279288,1,3,Paterson,New Jersey,-74.15908189999998,40.9206769,0.6931471805599453,1.3862943611198906,18,30,1,3,2,10,256,26,18,1,0,5,4
497,227,2015-04-18,Bost Street Charlotte North Carolina,0.4828313737302301,0,4,Charlotte,North Carolina,-80.90061349999998,35.22563789999999,0.0,1.6094379124341005,19,29,0,1,0,1,256,26,18,1,0,5,1
498,227,2015-04-18,1800 block of Gibbs Court Montgomery Alabama,0.5375278407684164,0,5,Montgomery,Alabama,-86.33582840000004,32.3573348,0.0,1.791759469228055,22,26,0,0,2,0,256,26,18,0,0,2,1
499,227,2015-04-18,321 Pine St Williamsport Pennsylvania,0.5375278407684164,0,5,Williamsport,Pennsylvania,-77.0033213,41.2406678,0.0,1.791759469228055,21,27,1,0,4,11,256,26,18,2,2,8,5
500,1107,2019-08-02,200 block of N Broad St Suffolk Virginia,1.184916910403644,2,3,Suffolk,Virginia,-76.5931368,36.7315724,1.0986122886681098,1.3862943611198906,22,19,0,1,5,3,257,28,18,0,0,4,3
501,77,2014-07-02,1400 block of West Congress Street Chester Pennsylvania,0.5375278407684164,0,5,Chester,Pennsylvania,-75.38633270000003,39.840613,0.0,1.791759469228055,19,24,0,0,4,5,258,23,18,3,1,7,3
502,378,2016-01-11,900 block of Brown Street Wilmington Delaware,0.9680344001221916,1,4,Wilmington,Delaware,-75.5672256,39.73507360000001,0.6931471805599453,1.6094379124341005,19,24,0,0,4,3,259,22,18,0,0,8,2
503,141,2014-10-26,1410 Old Dover Road Cadiz Kentucky,1.1266065387038702,4,0,Cadiz,Kentucky,-87.84965340000002,36.829144799999995,1.6094379124341005,0.0,21,19,0,0,2,1,260,22,19,0,1,2,2
504,522,2016-10-01,17250E Road Pembroke Township Illinois,1.1266065387038702,4,0,Pembroke Township,Illinois,-87.5381426,41.03213270000001,1.6094379124341005,0.0,28,17,1,4,4,6,261,21,18,3,2,3,3
505,522,2016-10-01,3200 block of East Clay Avenue Fresno California,0.4828313737302301,0,4,Fresno,California,-119.77106450000001,36.756575299999994,0.0,1.6094379124341005,27,18,2,4,2,4,261,21,18,0,5,0,5
506,484,2016-08-01,South Bedford Avenue Evansville Indiana,0.4828313737302301,0,4,Evansville,Indiana,-87.54976599999998,37.964448,0.0,1.6094379124341005,27,24,0,0,6,1,262,21,18,0,0,3,0
507,1160,2019-10-24,1900 block of NW 12th St Oklahoma City Oklahoma,1.0986122886681096,2,2,Oklahoma City,Oklahoma,-97.5434685,35.481374,1.0986122886681098,1.0986122886681098,24,19,1,0,1,1,263,20,19,0,0,0,0
508,46,2014-05-04,12100 W 44th Wheat Ridge Colorado,0.4828313737302301,0,4,Wheat Ridge,Colorado,-105.1342557,39.77748629999999,0.0,1.6094379124341005,17,21,0,0,0,0,264,20,19,0,0,0,0
509,46,2014-05-04,500 West Erie Street Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.64144089999998,41.89389439999999,0.6931471805599453,1.3862943611198906,18,20,4,3,5,5,264,20,19,3,1,3,1
510,763,2017-12-04,7200 block of Everton St Pittsburgh Pennsylvania,1.0986122886681096,2,2,Pittsburgh,Pennsylvania,-79.89336469999998,40.4631804,1.0986122886681098,1.0986122886681098,19,19,1,1,4,1,265,21,19,2,1,4,4
511,431,2016-05-08,8600 block of North Lamar Austin Texas,0.9010913347279288,1,3,Austin,Texas,-97.7047165,30.3545586,0.6931471805599453,1.3862943611198906,27,26,0,1,0,1,266,19,21,0,1,0,1
512,273,2015-07-07,900 block of West Fayette Street Baltimore Maryland,1.178350206951907,3,1,Baltimore,Maryland,-76.632362,39.290137,1.3862943611198906,0.6931471805599453,25,28,0,1,7,5,267,19,20,1,1,7,4
513,273,2015-07-07,East 162nd Street and Miles Avenue Cleveland Ohio,0.9010913347279288,1,3,Cleveland,Ohio,-81.56837019999998,41.441101,0.6931471805599453,1.3862943611198906,26,27,0,2,5,4,267,19,20,0,0,2,1
514,81,2014-07-07,KY 194E Stopover Kentucky,0.4828313737302301,0,4,Stopover,Kentucky,-82.09269909999998,37.51569250000001,0.0,1.6094379124341005,25,19,1,0,1,1,268,20,20,1,0,2,1
515,81,2014-07-07,312  E Baseline Street  San Bernardino California,0.9680344001221916,1,4,San Bernardino,California,-117.27820890000001,34.121708899999994,0.6931471805599453,1.6094379124341005,24,20,4,2,2,2,268,20,20,1,6,1,4
516,575,2016-12-31,27 Briarwood Ct Lenox (El Dorado) Georgia,1.0986122886681096,2,2,Lenox (El Dorado),Georgia,-83.4648845,31.2715768,1.0986122886681098,1.0986122886681098,25,25,1,2,3,2,269,21,21,0,0,1,2
517,575,2016-12-31,3704 Fannin Street Houston Texas,0.9010913347279288,1,3,Houston,Texas,-95.37902820000001,29.7379961,0.6931471805599453,1.3862943611198906,24,26,1,4,1,4,269,21,21,1,2,1,2
518,1011,2019-02-28,9755 Edes Ave Oakland California,0.9010913347279288,1,3,Oakland,California,-122.1841065,37.7364154,0.6931471805599453,1.3862943611198906,19,20,2,2,0,2,270,18,21,2,6,1,4
519,208,2015-03-09,200 block of West 105th Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.62817749999998,41.7034588,0.6931471805599453,1.3862943611198906,16,16,0,0,1,1,271,18,22,2,2,2,3
520,6,2014-01-14,West 86th Street Los Angeles California,0.4828313737302301,0,4,Los Angeles,California,-118.3987642,33.9592417,0.0,1.6094379124341005,8,23,0,3,0,1,272,18,22,3,5,2,3
521,585,2017-01-20,4700 block of E Montecito Ave Fresno California,0.4828313737302301,0,4,Fresno,California,-119.74096180000001,36.7340778,0.0,1.6094379124341005,24,21,3,0,3,0,273,18,21,4,4,4,4
522,585,2017-01-20,Smart Road Como Mississippi,0.9680344001221916,1,4,Como,Mississippi,-89.7741592,34.533330600000006,0.6931471805599453,1.6094379124341005,25,20,2,2,2,6,273,18,21,0,0,1,1
523,521,2016-09-29,400 block of Ellis St San Francisco California,0.9010913347279288,1,3,San Francisco,California,-122.41289569999999,37.7848875,0.6931471805599453,1.3862943611198906,28,17,1,5,0,4,274,19,22,5,3,3,2
524,649,2017-05-20,2100 block of W Huntingdon St Philadelphia Pennsylvania,0.7193685818395111,0,10,Philadelphia,Pennsylvania,-75.16285169999998,39.99338710000001,0.0,2.3978952727983707,24,20,1,0,5,3,275,18,22,1,1,1,3
525,1045,2019-05-05,1001 Cabrillo Hwy Oceano California,0.583773044716594,0,6,Oceano,California,-120.62557379999998,35.1124953,0.0,1.9459101490553128,26,28,6,3,5,3,276,18,22,5,3,5,2
526,1045,2019-05-05,2033 45th Street North Bergen New Jersey,0.9680344001221916,1,4,North Bergen,New Jersey,-74.03520809999998,40.7846566,0.6931471805599453,1.6094379124341005,27,27,0,1,7,4,276,18,22,0,0,2,3
527,408,2016-03-19,South Shelby Street Wetumpka Alabama,1.0986122886681096,2,2,Wetumpka,Alabama,-86.213962,32.5382026,1.0986122886681098,1.0986122886681098,19,28,0,4,2,5,277,19,21,0,0,2,1
528,408,2016-03-19,12050 NW 4th Court Plantation Florida,0.9680344001221916,1,4,Plantation,Florida,-80.30942840000002,26.1250153,0.6931471805599453,1.6094379124341005,20,27,1,1,1,1,277,19,21,0,1,0,1
529,67,2014-06-20,6600 block of Greig Street Seat Pleasant Maryland,0.4828313737302301,0,4,Seat Pleasant,Maryland,-76.9058536,38.9001431,0.0,1.6094379124341005,19,24,0,0,1,5,278,19,22,1,1,4,4
530,300,2015-08-15,57th Street and South Normandie Avenue Los Angeles California,0.4828313737302301,0,4,Los Angeles,California,-118.3002142,33.990967100000006,0.0,1.6094379124341005,23,24,1,2,1,1,279,19,21,6,2,4,0
531,300,2015-08-15,West Prospect Avenue Pittsburgh Pennsylvania,0.9010913347279288,1,3,Pittsburgh,Pennsylvania,-80.0743212,40.4475329,0.6931471805599453,1.3862943611198906,24,23,1,0,3,2,279,19,21,1,1,4,5
532,300,2015-08-15,2868 Bamberg Road Orangeburg South Carolina,0.9010913347279288,1,3,Orangeburg,South Carolina,-80.90899979999998,33.4788256,0.6931471805599453,1.3862943611198906,22,25,1,1,3,4,279,19,21,0,2,1,2
533,229,2015-04-21,420 Gilmer St Killeen Texas,1.184916910403644,2,3,Killeen,Texas,-97.7367901,31.124196,1.0986122886681098,1.3862943611198906,20,26,1,2,0,2,280,21,21,1,1,1,1
534,267,2015-06-27,Stringham Court Detroit Michigan,0.4828313737302301,0,4,Detroit,Michigan,-82.9727973,42.3914329,0.0,1.6094379124341005,23,34,1,2,3,8,281,20,20,0,2,2,8
535,267,2015-06-27,Weir Street Taunton Massachusetts,0.9010913347279288,1,3,Taunton,Massachusetts,-71.09100500000002,41.894838,0.6931471805599453,1.3862943611198906,24,33,0,1,7,3,281,20,20,0,0,1,1
536,301,2015-08-16,Highway 38N Bennettsville South Carolina,0.5375278407684164,0,5,Bennettsville,South Carolina,-79.679436,34.6084346,0.0,1.791759469228055,24,24,2,0,4,3,282,20,18,1,1,1,1
537,301,2015-08-16,5400 block of West Division Street Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.76115899999998,41.902459,0.0,1.6094379124341005,25,23,3,1,4,2,282,20,18,1,4,2,6
538,301,2015-08-16,3651 Sycamore School Rd Fort Worth Texas,0.583773044716594,0,6,Fort Worth,Texas,-97.372308,32.633589,0.0,1.9459101490553128,26,22,1,2,1,1,282,20,18,2,0,2,0
539,744,2017-10-23,13000 block of Anchor Village Clearlake Oaks California,1.184916910403644,2,3,Clearlake Oaks,California,-122.6610864,39.024205200000004,1.0986122886681098,1.3862943611198906,18,25,2,6,1,4,283,21,18,6,3,3,2
540,714,2017-09-02,8300 block of S Hermitage Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.66709039999998,41.74276,0.6931471805599453,1.3862943611198906,21,26,3,3,5,5,284,21,18,2,4,3,7
541,714,2017-09-02,8008 Watterson Trl Louisville Kentucky,0.4828313737302301,0,4,Louisville,Kentucky,-85.621938,38.180619,0.0,1.6094379124341005,22,25,0,0,1,2,284,21,18,0,0,0,1
542,760,2017-11-30,11000 block of Gunston Detroit Michigan,0.9680344001221916,1,4,Detroit,Michigan,-82.9936178,42.4080933,0.6931471805599453,1.6094379124341005,24,17,0,1,5,4,285,22,18,1,1,4,7
543,614,2017-03-07,W 76th St and S May St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.65266919999998,41.755970899999994,0.0,1.6094379124341005,19,23,1,3,4,6,286,22,18,2,4,4,6
544,876,2018-07-09,2709 Ferris Rd Wilmington Delaware,1.2542316284596384,5,0,Wilmington,Delaware,-75.61788810000002,39.741027700000004,1.791759469228055,0.0,31,22,0,0,8,6,287,21,19,0,0,4,3
545,876,2018-07-09,Southland Blvd and Orange Blossom Trail Orlando Florida,0.9680344001221916,1,4,Orlando,Florida,-81.3993377,28.4558115,0.6931471805599453,1.6094379124341005,30,23,3,2,3,2,287,21,19,1,0,1,0
546,1115,2019-08-12,200 Young St Greenwood Mississippi,0.4828313737302301,0,4,Greenwood,Mississippi,-90.1740632,33.5191121,0.0,1.6094379124341005,23,26,0,0,1,2,288,22,21,0,0,1,0
547,601,2017-02-15,3949 South Albany Avenue Chicago Illinois,1.2999897393843562,3,2,Chicago,Illinois,-87.7018465,41.8211962,1.3862943611198906,1.0986122886681098,19,19,2,1,2,4,289,22,20,3,3,5,5
