ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured,indegree,outdegree,rand_ind_t,null_indegree,null_outdegree
1063,2019-05-31,2405 Courthouse Drive Virginia Beach Virginia,2.3301715044609117,13,4,Virginia Beach,Virginia,-76.0574123,36.7510164,2.6390573296152584,1.6094379124341005,0,14,381,6,0
377,2016-01-08,1500 block of South Kedzie Chicago Illinois,0.9680344001221916,1,4,Chicago,Illinois,-87.70549600000002,41.86092410000001,0.6931471805599453,1.6094379124341005,1,1,382,11,4
377,2016-01-08,1700 E Capitol St NE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-76.97952629999997,38.8903247,0.0,1.6094379124341005,3,0,382,4,7
1161,2019-10-26,2275 US-380 Greenville Texas,1.3528016467842707,2,6,Greenville,Texas,-96.17927399999999,33.134364,1.0986122886681098,1.9459101490553128,0,7,383,3,3
550,2016-11-13,5105 Cleveland Rd Jacksonville Florida,1.2999897393843562,3,2,Jacksonville,Florida,-81.70597509999997,30.364945,1.3862943611198906,1.0986122886681098,0,7,384,0,10
550,2016-11-13,8000 Midcrown San Antonio Texas,0.4828313737302301,0,4,San Antonio,Texas,-98.3800289,29.507477500000004,0.0,1.6094379124341005,10,0,384,2,10
550,2016-11-13,3800 block of Marlborough Avenue San Diego California,1.2999897393843562,3,2,San Diego,California,-117.1057279,32.7477854,1.3862943611198906,1.0986122886681098,0,7,384,3,4
550,2016-11-13,Conley Street and South Ivey Lane Orlando Florida,0.4828313737302301,0,4,Orlando,Florida,-81.43433770000001,28.5325363,0.0,1.6094379124341005,10,0,384,3,6
360,2015-11-27,7900 block of Florin Road Sacramento California,1.0986122886681096,2,2,Sacramento,California,-121.4107057,38.4949095,1.0986122886681098,1.0986122886681098,1,8,385,4,2
360,2015-11-27,3480 Centennial Blvd Colorado Springs Colorado,1.661181580682137,3,9,Colorado Springs,Colorado,-104.8489734,38.88093509999999,1.3862943611198906,2.302585092994046,0,9,385,9,2
1130,2019-09-02,25019 Ridge Road Elkmont Alabama,1.2542316284596384,5,0,Elkmont,Alabama,-86.96981939999998,34.92110039999999,1.791759469228055,0.0,2,10,386,2,5
1130,2019-09-02,5528 W Market St Greensboro North Carolina,1.0986122886681096,2,2,Greensboro,North Carolina,-79.88945030000002,36.0755783,1.0986122886681098,1.0986122886681098,3,7,386,3,6
1130,2019-09-02,6200 block of S King Dr Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.6158672,41.78198020000001,0.0,1.6094379124341005,13,0,386,6,4
994,2019-01-24,1450 S Atherton St State College Pennsylvania,1.3345506928718538,4,1,State College,Pennsylvania,-77.83994430000001,40.7843394,1.6094379124341005,0.6931471805599453,0,11,387,11,0
994,2019-01-24,319 Williamson St Rockmart Georgia,1.3345506928718538,4,1,Rockmart,Georgia,-85.059614,33.9981833,1.6094379124341005,0.6931471805599453,0,11,387,0,10
330,2015-10-02,5400 Reisterstown Road Baltimore Maryland,0.9680344001221916,1,4,Baltimore,Maryland,-76.68834709999999,39.34600070000001,0.6931471805599453,1.6094379124341005,3,8,388,3,5
1202,2019-12-25,2100 block of 34th Ave Oakland California,0.4828313737302301,0,4,Oakland,California,-122.2193298,37.78380660000001,0.0,1.6094379124341005,8,0,389,8,0
1202,2019-12-25,900 block of Boston Way Coralville Iowa,0.9010913347279288,1,3,Coralville,Iowa,-91.60005799999999,41.686977,0.6931471805599453,1.3862943611198906,4,4,389,4,5
1202,2019-12-25,1800 E Main St Richmond Virginia,0.9010913347279288,1,3,Richmond,Virginia,-77.42740189999998,37.5329804,0.6931471805599453,1.3862943611198906,4,4,389,13,0
1047,2019-05-08,Roache St and Rader St Indianapolis Indiana,0.4828313737302301,0,4,Indianapolis,Indiana,-86.1780773,39.8046292,0.0,1.6094379124341005,9,0,390,7,7
235,2015-05-07,2300 block of Baltimore Avenue Cincinnati Ohio,0.4828313737302301,0,4,Cincinnati,Ohio,-84.56146799999998,39.149724,0.0,1.6094379124341005,9,0,391,13,0
235,2015-05-07,16000 block of Cathedral Street Detroit Michigan,0.4828313737302301,0,4,Detroit,Michigan,-83.20318379999998,42.3615387,0.0,1.6094379124341005,9,0,391,6,8
598,2017-02-10,2nd St and Dryades St New Orleans Louisiana,1.022730867160378,1,5,New Orleans,Louisiana,-90.0853936,29.9348463,0.6931471805599453,1.791759469228055,2,9,392,1,8
828,2018-04-25,300 block of West 24th Street Pine Bluff Arkansas,0.4828313737302301,0,4,Pine Bluff,Arkansas,-92.0050351,34.205196,0.0,1.6094379124341005,6,0,393,5,0
828,2018-04-25,1151 Northdale Dr Saint Louis Missouri,1.178350206951907,3,1,Saint Louis,Missouri,-90.2022134,38.7871265,1.3862943611198906,0.6931471805599453,2,13,393,4,3
910,2018-08-26,2 Independent Dr Jacksonville Florida,1.661181580682137,3,9,Jacksonville,Florida,-81.6594975,30.3248442,1.3862943611198906,2.302585092994046,0,12,394,5,0
910,2018-08-26,2400 Sheppard Access Rd Wichita Falls Texas,0.9680344001221916,1,4,Wichita Falls,Texas,-98.5137061,33.943251399999994,0.6931471805599453,1.6094379124341005,0,8,394,8,5
158,2014-12-02,6000 block of Virginia Avenue Saint Louis Missouri,1.022730867160378,1,5,Saint Louis,Missouri,-90.24923509999999,38.5616394,0.6931471805599453,1.791759469228055,2,5,395,8,5
158,2014-12-02,6128 Jefferson Ave  Newport News Virginia,0.5375278407684164,0,5,Newport News,Virginia,-76.44628829999998,37.0231409,0.0,1.791759469228055,5,3,395,6,0
1003,2019-02-09,109 Perry St Petersburg Virginia,0.4828313737302301,0,4,Petersburg,Virginia,-77.4082937,37.2247565,0.0,1.6094379124341005,6,0,396,6,0
702,2017-08-12,12310 Bellefontaine Rd Saint Louis Missouri,0.9010913347279288,1,3,Saint Louis,Missouri,-90.212354,38.7965779,0.6931471805599453,1.3862943611198906,2,7,397,1,8
150,2014-11-21,600 block of Miller Avenue Pittsburgh Pennsylvania,0.583773044716594,0,6,Pittsburgh,Pennsylvania,-79.984016,40.44187150000001,0.0,1.9459101490553128,4,2,398,10,0
951,2018-10-31,19000 block of Langholm St Detroit Michigan,0.9010913347279288,1,3,Detroit,Michigan,-83.0111876,42.4342723,0.6931471805599453,1.3862943611198906,3,3,399,3,6
660,2017-06-06,2232 Alta Canyon Drive Sandy Utah,1.2999897393843562,3,2,Sandy,Utah,-111.8267225,40.59402100000001,1.3862943611198906,1.0986122886681098,1,10,400,0,9
859,2018-06-19,905 Lee Dr NW Huntsville Alabama,0.4828313737302301,0,4,Huntsville,Alabama,-86.60317099999996,34.73138400000001,0.0,1.6094379124341005,15,0,401,10,0
1082,2019-06-28,50 block of Jefferson St Paterson New Jersey,0.4828313737302301,0,4,Paterson,New Jersey,-74.1711459,40.925607,0.0,1.6094379124341005,12,0,402,8,0
1082,2019-06-28,937 Choate Ave Hamden Connecticut,0.5375278407684164,0,5,Hamden,Connecticut,-72.9375733,41.4219256,0.0,1.791759469228055,10,7,402,5,6
1082,2019-06-28,Ira St and Bass St SW Atlanta Georgia,0.6238324625039507,0,7,Atlanta,Georgia,-84.39997890000002,33.7356464,0.0,2.0794415416798357,9,10,402,10,0
1082,2019-06-28,167 Armstrong Ave Jersey City New Jersey,0.4828313737302301,0,4,Jersey City,New Jersey,-74.0873666,40.7027234,0.0,1.6094379124341005,12,0,402,2,0
1082,2019-06-28,909 Desoto St Saint Paul Minnesota,0.5375278407684164,0,5,Saint Paul,Minnesota,-93.0814624,44.9686583,0.0,1.791759469228055,10,7,402,1,12
1136,2019-09-14,1400 block of Elm St Lagrange Georgia,0.4828313737302301,0,4,Lagrange,Georgia,-85.042991,33.017886,0.0,1.6094379124341005,8,0,403,4,3
1136,2019-09-14,38th Ave and MacArthur Blvd Oakland California,0.9680344001221916,1,4,Oakland,California,-122.1977385,37.7905568,0.6931471805599453,1.6094379124341005,6,3,403,4,3
1136,2019-09-14,5200 block of Tennessee Ave Saint Louis Missouri,0.9010913347279288,1,3,Saint Louis,Missouri,-90.2506914,38.5708046,0.6931471805599453,1.3862943611198906,6,3,403,7,0
153,2014-11-26,Mission and 13th streets San Francisco California,0.583773044716594,0,6,San Francisco,California,-122.4199408,37.7701527,0.0,1.9459101490553128,6,5,404,1,12
42,2014-04-27,Fourth Street Troy New York,0.5375278407684164,0,5,Troy,New York,-73.6911982,42.7213387,0.0,1.791759469228055,5,2,405,0,13
278,2015-07-16,4051 Amnicola Hwy Chattanooga Tennessee,1.6917207909391518,6,2,Chattanooga,Tennessee,-85.25344759999999,35.0950899,1.9459101490553128,1.0986122886681098,0,13,406,4,5
278,2015-07-16,2261 Singleton Blvd Dallas Texas,0.5375278407684164,0,5,Dallas,Texas,-96.8591746,32.7790861,0.0,1.791759469228055,10,4,406,4,5
611,2017-03-03,7165 Germantown Ave Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.1907202,40.06015220000001,0.0,1.6094379124341005,5,0,407,4,0
611,2017-03-03,8300 block of Trey Ave Riverside California,0.5375278407684164,0,5,Riverside,California,-117.4625923,33.9405676,0.0,1.791759469228055,5,3,407,4,2
14,2014-02-06,4600 block of Downman Road New Orleans Louisiana,0.4828313737302301,0,4,New Orleans,Louisiana,-90.02180659999998,30.0163355,0.0,1.6094379124341005,5,0,408,8,0
2,2014-01-05,829 Parade St Erie Pennsylvania,0.9010913347279288,1,3,Erie,Pennsylvania,-80.07452350000001,42.1300375,0.6931471805599453,1.3862943611198906,1,7,409,12,0
179,2015-01-09,Laguna St and Page St San Francisco California,1.1266065387038702,4,0,San Francisco,California,-122.42573,37.7736814,1.6094379124341005,0.0,2,7,410,2,8
70,2014-06-24,Northwest 12th Avenue and 65th Street Miami Florida,1.3928610645716275,2,7,Miami,Florida,-80.2169445,25.8343478,1.0986122886681098,2.0794415416798357,0,10,411,6,6
1162,2019-10-27,East Outer Dr and Helen St Detroit Michigan,0.4828313737302301,0,4,Detroit,Michigan,-83.0318324,42.4411816,0.0,1.6094379124341005,5,0,412,6,0
1162,2019-10-27,Balfour Dr and W Miller Rd Lansing Michigan,0.9680344001221916,1,4,Lansing,Michigan,-84.5762821,42.6692109,0.6931471805599453,1.6094379124341005,2,5,412,2,5
899,2018-08-12,4786 Yarrington Ct Clearlake California,1.3345506928718538,4,1,Clearlake,California,-122.6290923,38.9487905,1.6094379124341005,0.6931471805599453,0,7,413,9,0
899,2018-08-12,5600 block of Broad St Pittsburgh (East Liberty) Pennsylvania,0.4828313737302301,0,4,Pittsburgh (East Liberty),Pennsylvania,-79.9300007,40.4644451,0.0,1.6094379124341005,10,0,413,4,0
169,2014-12-24,18th and Pine Saint Louis Missouri,0.9010913347279288,1,3,Saint Louis,Missouri,-90.2059421,38.630663,0.6931471805599453,1.3862943611198906,6,3,414,2,5
749,2017-11-04,N Lamar Blvd and Masterson Pass Austin Texas,0.4828313737302301,0,4,Austin,Texas,-97.6924185,30.37121,0.0,1.6094379124341005,6,0,415,2,7
749,2017-11-04,2810 Market St Youngstown Ohio,0.4828313737302301,0,4,Youngstown,Ohio,-80.6582258,41.0710585,0.0,1.6094379124341005,6,0,415,1,12
749,2017-11-04,1515 Ocean Avenue Santa Monica California,0.9010913347279288,1,3,Santa Monica,California,-118.4954743,34.0125175,0.6931471805599453,1.3862943611198906,3,4,415,4,2
426,2016-04-29,3200 block of San Pablo Avenue Oakland California,0.5375278407684164,0,5,Oakland,California,-122.2770683,37.8226051,0.0,1.791759469228055,9,0,416,5,0
426,2016-04-29,400 block of N Dade Ave Saint Louis (Ferguson) Missouri,0.4828313737302301,0,4,Saint Louis (Ferguson),Missouri,-90.315066,38.75092460000001,0.0,1.6094379124341005,11,0,416,13,0
36,2014-04-11,North 15th and H Streets Richmond Indiana,0.4828313737302301,0,4,Richmond,Indiana,-84.88160599999998,39.838645,0.0,1.6094379124341005,7,0,417,13,0
1149,2019-10-06,1013 Central Ave Kansas City Kansas,1.6641343794722867,4,5,Kansas City,Kansas,-94.6360962,39.1007709,1.6094379124341005,1.791759469228055,0,13,418,3,9
1149,2019-10-06,1127 Chestnut St Evansville Indiana,0.5375278407684164,0,5,Evansville,Indiana,-87.5601723,37.973151,0.0,1.791759469228055,6,2,418,12,0
1149,2019-10-06,7100 block of Ruth Way Denver Colorado,0.4828313737302301,0,4,Denver,Colorado,-105.0130289,39.82577360000001,0.0,1.6094379124341005,7,0,418,10,6
624,2017-03-30,2704 E 75th St Chicago Illinois,1.1266065387038702,4,0,Chicago,Illinois,-87.55838690000002,41.76008150000001,1.6094379124341005,0.0,4,8,419,8,6
174,2015-01-02,500 block of W. 54th Street Savannah Georgia,0.9680344001221916,1,4,Savannah,Georgia,-81.109202,32.0454602,0.6931471805599453,1.6094379124341005,0,3,420,11,4
934,2018-10-03,932 Ashton Dr Florence South Carolina,1.3528016467842707,2,6,Florence,South Carolina,-79.8474213,34.2212348,1.0986122886681098,1.9459101490553128,0,13,421,12,0
934,2018-10-03,5101 Germantown Ave Philadelphia Pennsylvania,0.9680344001221916,1,4,Philadelphia,Pennsylvania,-75.1653697,40.0304158,0.6931471805599453,1.6094379124341005,3,10,421,0,19
1012,2019-03-02,723 East 25th Ave Pine Bluff Arkansas,0.9680344001221916,1,4,Pine Bluff,Arkansas,-91.9939452,34.20485499999999,0.6931471805599453,1.6094379124341005,6,6,422,6,0
272,2015-07-05,200 block of S. Clinton St East Orange New Jersey,0.9010913347279288,1,3,East Orange,New Jersey,-74.22048869999998,40.7585994,0.6931471805599453,1.3862943611198906,1,7,423,2,4
272,2015-07-05,1400 block of McCulloch Street Fort Wayne Indiana,0.6907755278982137,0,9,Fort Wayne,Indiana,-85.11799309999998,41.07311370000001,0.0,2.302585092994046,4,7,423,1,9
272,2015-07-05,3500 block of Hearne Ave Shreveport Louisiana,0.583773044716594,0,6,Shreveport,Louisiana,-93.780402,32.4801131,0.0,1.9459101490553128,4,6,423,2,6
974,2018-12-15,239 NW 16th St Miami Florida,0.5375278407684164,0,5,Miami,Florida,-80.19951479999997,25.7905967,0.0,1.791759469228055,2,1,424,7,0
93,2014-07-26,Royal Street Sylvester Georgia,0.6591673732008658,0,8,Sylvester,Georgia,-83.8221032,31.5306196,0.0,2.19722457733622,4,5,425,3,10
93,2014-07-26,35 Water Street Saco Maine,1.2542316284596384,5,0,Saco,Maine,-70.4487735,43.4979561,1.791759469228055,0.0,0,9,425,0,7
93,2014-07-26,Third Ave and Redbud St Pine Bluff Arkansas,0.9010913347279288,1,3,Pine Bluff,Arkansas,-92.0533669,34.216438700000005,0.6931471805599453,1.3862943611198906,2,5,425,4,0
188,2015-01-28,1600 block of Panola Road Dekalb County Georgia,0.9010913347279288,1,3,Dekalb County,Georgia,-84.1652093,33.7446549,0.6931471805599453,1.3862943611198906,4,2,426,4,0
293,2015-08-03,98 Dwight Street Brooklyn New York,0.5375278407684164,0,5,Brooklyn,New York,-74.0094184,40.675737100000006,0.0,1.791759469228055,4,3,427,4,0
221,2015-03-27,5312 Thomas Drive Panama City Beach Florida,0.6238324625039507,0,7,Panama City Beach,Florida,-85.755009,30.143422,0.0,2.0794415416798357,4,7,428,0,6
420,2016-04-22,3162 Johnson Drive Appling Georgia,1.3621371043387192,6,0,Appling,Georgia,-82.22454920000001,33.5989259,1.9459101490553128,0.0,0,14,429,3,2
420,2016-04-22,4077 Union Hill Rd Piketon Ohio,1.5380572041353535,8,0,Piketon,Ohio,-83.24111169999998,39.00991970000001,2.19722457733622,0.0,0,14,429,11,0
1173,2019-11-09,Wiggins St Vidalia Georgia,0.4828313737302301,0,4,Vidalia,Georgia,-82.408407,32.2279475,0.0,1.6094379124341005,6,0,430,3,9
1173,2019-11-09,3800 block of E McNichols Rd Detroit Michigan,0.4828313737302301,0,4,Detroit,Michigan,-83.062764,42.418445,0.0,1.6094379124341005,6,0,430,0,12
497,2016-08-17,Mandela Parkway Oakland California,0.4828313737302301,0,4,Oakland,California,-122.2900858,37.8152684,0.0,1.6094379124341005,7,0,431,6,0
691,2017-07-28,400 block of N Washington St Wilmington Delaware,0.4828313737302301,0,4,Wilmington,Delaware,-75.55526789999998,39.742038,0.0,1.6094379124341005,7,0,432,8,0
72,2014-06-26,24th and Locust Milwaukee Wisconsin,0.5375278407684164,0,5,Milwaukee,Wisconsin,-87.9423791,43.0714769,0.0,1.791759469228055,2,2,433,3,8
72,2014-06-26,Grand St Detroit Michigan,1.0986122886681096,2,2,Detroit,Michigan,-83.1258155,42.3936105,1.0986122886681098,1.0986122886681098,1,8,433,8,0
812,2018-03-21,949 Geneva Ave San Francisco California,1.022730867160378,1,5,San Francisco,California,-122.4403103,37.7162671,0.6931471805599453,1.791759469228055,2,7,434,7,3
19,2014-02-20,300 W 1st St Alturas California,1.456190225304303,4,2,Alturas,California,-120.5452488,41.48394520000001,1.6094379124341005,1.0986122886681098,0,9,435,1,7
19,2014-02-20,3400 block of South Parker Indianapolis Indiana,1.1266065387038702,4,0,Indianapolis,Indiana,-86.1139417,39.7170274,1.6094379124341005,0.0,0,6,435,3,2
604,2017-02-20,1082 East 105th Street Cleveland Ohio,0.5375278407684164,0,5,Cleveland,Ohio,-81.61577109999998,41.5275505,0.0,1.791759469228055,7,3,436,2,10
395,2016-02-26,300 block of Horseshoe Rd. Belfair Washington,1.2542316284596384,5,0,Belfair,Washington,-122.8282402,47.45164219999999,1.791759469228055,0.0,2,9,437,8,0
971,2018-12-11,Caspari St and University Pkwy Natchitoches Louisiana,0.9010913347279288,1,3,Natchitoches,Louisiana,-93.09486629999999,31.7529646,0.6931471805599453,1.3862943611198906,2,4,438,1,12
778,2018-01-05,6168 US 49 Hattiesburg Mississippi,0.583773044716594,0,6,Hattiesburg,Mississippi,-89.3285078,31.3268935,0.0,1.9459101490553128,6,3,439,2,11
448,2016-06-11,4000 block of Elmore Avenue Webster Minnesota,0.4828313737302301,0,4,Webster,Minnesota,-93.3728498,44.5297813,0.0,1.6094379124341005,4,0,440,5,4
448,2016-06-11,4000 block of Collegiate Avenue Charlotte North Carolina,0.9010913347279288,1,3,Charlotte,North Carolina,-80.7106859,35.32420250000001,0.6931471805599453,1.3862943611198906,3,7,440,7,0
448,2016-06-11,8500 block of Cedros Avenue Panorama City California,1.2999897393843562,3,2,Panorama City,California,-118.4535746,34.224750799999995,1.3862943611198906,1.0986122886681098,1,11,440,0,13
448,2016-06-11,Alvarado Avenue Stockton California,0.9010913347279288,1,3,Stockton,California,-121.291158,37.9874266,0.6931471805599453,1.3862943611198906,3,7,440,5,4
448,2016-06-11,2300 block of Davis Ave Roswell New Mexico,1.2542316284596384,5,0,Roswell,New Mexico,-104.5184652,33.4198165,1.791759469228055,0.0,1,11,440,5,4
1168,2019-11-02,7000 block of E. Kirby Detroit Michigan,0.9680344001221916,1,4,Detroit,Michigan,-83.022379,42.3760096,0.6931471805599453,1.6094379124341005,3,7,441,0,8
1168,2019-11-02,137 Taylor St Baton Rouge Louisiana,0.4828313737302301,0,4,Baton Rouge,Louisiana,-91.18090699999999,30.4260637,0.0,1.6094379124341005,7,0,441,6,0
47,2014-05-10,3031 Guadalajara Way Sacramento California,1.0689760711085556,1,6,Sacramento,California,-121.5248455,38.6240965,0.6931471805599453,1.9459101490553128,2,7,442,4,2
47,2014-05-10,1100 To Lani Farm Road Stone Mountain Georgia,0.9010913347279288,1,3,Stone Mountain,Georgia,-84.2056446,33.7621635,0.6931471805599453,1.3862943611198906,3,5,442,10,0
47,2014-05-10,Shamrock Dr Decatur Georgia,1.1849169104036439,2,3,Decatur,Georgia,-84.2573284,33.730861700000005,1.0986122886681098,1.3862943611198906,1,7,442,6,0
16,2014-02-12,2220 block of Broadway Gary Indiana,0.5375278407684164,0,5,Gary,Indiana,-87.33714289999998,41.57809640000001,0.0,1.791759469228055,4,2,443,2,5
16,2014-02-12,Constitution Park Stockton California,0.9010913347279288,1,3,Stockton,California,-121.2774788,37.9595498,0.6931471805599453,1.3862943611198906,3,4,443,9,5
16,2014-02-12,37th and International  Oakland California,0.9010913347279288,1,3,Oakland,California,-122.2208675,37.77524710000001,0.6931471805599453,1.3862943611198906,3,4,443,0,8
565,2016-12-09,15300 block of Market Channelview Texas,1.1266065387038702,4,0,Channelview,Texas,-95.1146533,29.7760599,1.6094379124341005,0.0,2,11,444,6,0
565,2016-12-09,842 Fresno Street Fresno California,0.4828313737302301,0,4,Fresno,California,-119.8034648,36.7276816,0.0,1.6094379124341005,6,0,444,1,6
435,2016-05-17,5360 Savannah Highway Ravenel South Carolina,1.178350206951907,3,1,Ravenel,South Carolina,-80.20370199999998,32.784928,1.3862943611198906,0.6931471805599453,3,11,445,6,0
347,2015-11-07,Bayaud and Bannock Denver Colorado,0.9010913347279288,1,3,Denver,Colorado,-104.9899697,39.71479779999999,0.6931471805599453,1.3862943611198906,2,3,446,1,8
127,2014-09-26,600 block of Turner Road Darlington County South Carolina,0.9680344001221916,1,4,Darlington County,South Carolina,-80.0087746,34.3649897,0.6931471805599453,1.6094379124341005,3,6,447,0,7
967,2018-11-26,Tammy Dr Powell Tennessee,0.4828313737302301,0,4,Powell,Tennessee,-84.0061795,36.05233270000001,0.0,1.6094379124341005,7,0,448,4,7
289,2015-07-27,900 block of Kent Street Rockford Illinois,0.5375278407684164,0,5,Rockford,Illinois,-89.10895490000001,42.26374420000001,0.0,1.791759469228055,6,4,449,7,0
