ind,ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured
1314,764,2017-12-06,4620 N Broadway Chicago Illinois,0.48283137373023005,0,4,Chicago,Illinois,-87.6579306,41.9658331,0.0,1.6094379124341003
1315,765,2017-12-09,Proctor St Boston Massachusetts,0.48283137373023005,0,4,Boston,Massachusetts,-71.06916170000002,42.3269401,0.0,1.6094379124341003
1316,766,2017-12-12,1301 Rivercrest Ln Garland Texas,0.48283137373023005,0,4,Garland,Texas,-96.6059777,32.924382,0.0,1.6094379124341003
1317,766,2017-12-12,17th and Gallagher Streets Louisville Kentucky,0.48283137373023005,0,4,Louisville,Kentucky,-85.78066,38.2386269,0.0,1.6094379124341003
1318,767,2017-12-13,200 block of E Barthman Ave Columbus Ohio,0.9010913347279288,1,3,Columbus,Ohio,-82.98999769999998,39.9240933,0.6931471805599453,1.3862943611198906
1319,768,2017-12-15,13041 Jouett Street Pacoima California,0.5375278407684164,0,5,Pacoima,California,-118.4172002,34.265919,0.0,1.791759469228055
1320,769,2017-12-16,Ferguson Rd Mc Cool (Mccool) Mississippi,0.48283137373023005,0,4,Mc Cool (Mccool),Mississippi,-89.34507029999996,33.2020707,0.0,1.6094379124341003
1321,770,2017-12-21,1500 block of N University Avenue Lafayette Louisiana,0.48283137373023005,0,4,Lafayette,Louisiana,-92.0347239,30.24931389999999,0.0,1.6094379124341003
1322,770,2017-12-21,6600 block of Dorel St Philadelphia Pennsylvania,0.9010913347279288,1,3,Philadelphia,Pennsylvania,-75.227874,39.9180218,0.6931471805599453,1.3862943611198906
1323,771,2017-12-23,3rd Ave N and 9th St N Birmingham Alabama,0.48283137373023005,0,4,Birmingham,Alabama,-86.822006,33.509112,0.0,1.6094379124341003
1324,771,2017-12-23,100 block of City Avenue Eunice Louisiana,0.9010913347279288,1,3,Eunice,Louisiana,-92.404098,30.484400300000004,0.6931471805599453,1.3862943611198906
1325,772,2017-12-24,100 block of Chapman St Troy Alabama,0.9680344001221917,1,4,Troy,Alabama,-85.96004359999998,31.809006300000004,0.6931471805599453,1.6094379124341003
1326,772,2017-12-24,1111 Mulberry Street Vicksburg Mississippi,0.5375278407684164,0,5,Vicksburg,Mississippi,-90.8828689,32.351697200000004,0.0,1.791759469228055
1327,773,2017-12-26,NW 18th Ave and 86th Ter Miami Florida,0.5375278407684164,0,5,Miami,Florida,-80.2276661,25.8532542,0.0,1.791759469228055
1328,774,2017-12-27,3750 E Bonanza Rd Las Vegas Nevada,1.0986122886681096,2,2,Las Vegas,Nevada,-115.094234,36.175356,1.0986122886681098,1.0986122886681098
1329,775,2017-12-31,635 Wall St Long Branch New Jersey,1.1266065387038702,4,0,Long Branch,New Jersey,-74.0031348,40.292499,1.6094379124341003,0.0
1330,775,2017-12-31,2335 Howard St Chicago Illinois,0.48283137373023005,0,4,Chicago,Illinois,-87.6890913,42.019447,0.0,1.6094379124341003
1331,775,2017-12-31,3404 E County Line Rd Littleton (Highlands Ranch) Colorado,1.3528016467842707,2,6,Littleton (Highlands Ranch),Colorado,-104.9489791,39.565072,1.0986122886681098,1.9459101490553132
1332,776,2018-01-01,2025 Sparkman Dr NW Huntsville Alabama,0.9010913347279288,1,3,Huntsville,Alabama,-86.59455670000001,34.7628076,0.6931471805599453,1.3862943611198906
1333,777,2018-01-04,615 W 6th St Brinkley Arkansas,0.9010913347279288,1,3,Brinkley,Arkansas,-91.1988622,34.9037321,0.6931471805599453,1.3862943611198906
1334,778,2018-01-05,6168 US 49 Hattiesburg Mississippi,0.583773044716594,0,6,Hattiesburg,Mississippi,-89.3285078,31.3268935,0.0,1.9459101490553132
1335,779,2018-01-07,5225 W Broward Blvd Plantation Florida,0.48283137373023005,0,4,Plantation,Florida,-80.2188382,26.1219053,0.0,1.6094379124341003
1336,779,2018-01-07,US-29 Union Springs Alabama,1.022730867160378,1,5,Union Springs,Alabama,-85.71344769999997,32.1443156,0.6931471805599453,1.791759469228055
1337,780,2018-01-11,St Robert Outer Road and Houston Road Saint Robert (St Robert) Missouri,1.0986122886681096,2,2,Saint Robert (St Robert),Missouri,-92.1035309,37.831855,1.0986122886681098,1.0986122886681098
1338,781,2018-01-12,2614 Jenkins Ct Nashville Tennessee,1.2999897393843562,3,2,Nashville,Tennessee,-86.82044549999998,36.1820035,1.3862943611198906,1.0986122886681098
1339,782,2018-01-14,101 Westchester Dr Madison Alabama,0.48283137373023005,0,4,Madison,Alabama,-86.75973559999998,34.6741315,0.0,1.6094379124341003
1340,782,2018-01-14,809 Mesopotamia St Eutaw Alabama,0.9680344001221917,1,4,Eutaw,Alabama,-87.9024882,32.850597,0.6931471805599453,1.6094379124341003
1341,783,2018-01-15,14223 NW 156th Pl Alachua Florida,0.5375278407684164,0,5,Alachua,Florida,-82.49714300000002,29.798494,0.0,1.791759469228055
1342,784,2018-01-17,2000 block of 16th St SE Washington District of Columbia,0.9010913347279288,1,3,Washington,District of Columbia,-76.98217700000002,38.8653278,0.6931471805599453,1.3862943611198906
1343,785,2018-01-21,3200 W Division St Chicago Illinois,0.48283137373023005,0,4,Chicago,Illinois,-87.7069192,41.90283410000001,0.0,1.6094379124341003
1344,785,2018-01-21,3101 Willow Bend Blvd Orlando Florida,0.48283137373023005,0,4,Orlando,Florida,-81.4441609,28.582257,0.0,1.6094379124341003
1345,786,2018-01-23,N 24th St and Ridge Ave Philadelphia Pennsylvania,0.48283137373023005,0,4,Philadelphia,Pennsylvania,-75.1739,39.9816628,0.0,1.6094379124341003
1346,786,2018-01-23,416 High School Rd Benton Kentucky,1.5814436623983399,2,14,Benton,Kentucky,-88.3327633,36.9128027,1.0986122886681098,2.70805020110221
1347,787,2018-01-25,1600 block of Kenilworth Ave NE Washington District of Columbia,0.48283137373023005,0,4,Washington,District of Columbia,-76.93520529999998,38.9115996,0.0,1.6094379124341003
1348,788,2018-01-27,243 East 119th St Los Angeles California,0.5375278407684164,0,5,Los Angeles,California,-118.2702264,33.924875,0.0,1.791759469228055
1349,788,2018-01-27,645 Pearl Street Bowling Green Kentucky,0.48283137373023005,0,4,Bowling Green,Kentucky,-86.45094999999998,37.0105025,0.0,1.6094379124341003
1350,789,2018-01-28,123 S 3rd St Reading Pennsylvania,1.1266065387038702,4,0,Reading,Pennsylvania,-75.93164920000002,40.3330622,1.6094379124341003,0.0
1351,789,2018-01-28,1313 N Sherman Dr Indianapolis Indiana,1.1849169104036439,2,3,Indianapolis,Indiana,-86.10182979999998,39.78514439999999,1.0986122886681098,1.3862943611198906
1352,789,2018-01-28,1301 Indian Creek Valley Rd Melcroft Pennsylvania,1.2542316284596384,5,0,Melcroft,Pennsylvania,-79.3889,40.0520845,1.791759469228055,0.0
1353,790,2018-01-31,Goodfellow Blvd and Dr Martin Luther King Dr Saint Louis Missouri,0.48283137373023005,0,4,Saint Louis,Missouri,-90.2793779,38.6720756,0.0,1.6094379124341003
1354,791,2018-02-03,11321 Broadway Ave Cleveland (Garfield Heights) Ohio,1.022730867160378,1,5,Cleveland (Garfield Heights),Ohio,-81.60502640000001,41.4335949,0.6931471805599453,1.791759469228055
1355,792,2018-02-05,4225 Galley Rd Colorado Springs Colorado,1.2518599757979068,2,4,Colorado Springs,Colorado,-104.7501,38.8464667,1.0986122886681098,1.6094379124341003
1356,793,2018-02-07,I-95 and Lantana Ave Lake Worth (Lantana) Florida,1.3862943611198906,3,3,Lake Worth (Lantana),Florida,-80.0672222,26.5888889,1.3862943611198906,1.3862943611198906
1357,794,2018-02-10,413 Mill St Paintsville Kentucky,1.2542316284596384,5,0,Paintsville,Kentucky,-82.81063960000002,37.81621129999999,1.791759469228055,0.0
1358,795,2018-02-11,19432 Lamont St Detroit Michigan,1.5424948470398374,4,3,Detroit,Michigan,-83.05482640000002,42.4377773,1.6094379124341003,1.3862943611198906
1359,796,2018-02-13,5400 block of Andry St New Orleans Louisiana,1.1849169104036439,2,3,New Orleans,Louisiana,-90.01693890000001,29.9665222,1.0986122886681098,1.3862943611198906
1360,797,2018-02-14,5901 Pine Island Rd Pompano Beach (Parkland) Florida,2.8903717578961645,17,17,Pompano Beach (Parkland),Florida,-80.26945700000002,26.304503000000004,2.8903717578961645,2.8903717578961645
1361,798,2018-02-16,1700 block of SW 15 Oklahoma City Oklahoma,0.9010913347279288,1,3,Oklahoma City,Oklahoma,-97.5440398,35.44944279999999,0.6931471805599453,1.3862943611198906
1362,799,2018-02-17,3188 N Watkins Ave Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-90.0031329,35.21270029999999,0.0,1.791759469228055
1363,799,2018-02-17,1615 Minnesota Kansas City Kansas,1.1090354888959124,1,7,Kansas City,Kansas,-94.6477391,39.1153051,0.6931471805599453,2.0794415416798357
1364,800,2018-02-18,2893 Cinema Ridge San Antonio Texas,0.5375278407684164,0,5,San Antonio,Texas,-98.6204053,29.4632441,0.0,1.791759469228055
1365,801,2018-02-23,W 23rd St Palm Beach Gardens (Riviera Beach) Florida,0.9010913347279288,1,3,Palm Beach Gardens (Riviera Beach),Florida,-80.05933399999998,26.781056,0.6931471805599453,1.3862943611198906
1366,802,2018-02-26,22700 Fenkell Ave Detroit Michigan,1.2542316284596384,5,0,Detroit,Michigan,-83.265857,42.400467,1.791759469228055,0.0
1367,803,2018-02-27,1306 Stratford Ave Bridgeport Connecticut,0.48283137373023005,0,4,Bridgeport,Connecticut,-73.1647334,41.1785532,0.0,1.6094379124341003
1368,804,2018-03-03,1300 Block of NW 62nd Ln Miami Florida,0.48283137373023005,0,4,Miami,Florida,-80.2187015,25.8324607,0.0,1.6094379124341003
1369,804,2018-03-03,Kings Highway and Utica Avenue Brooklyn New York,0.9010913347279288,1,3,Brooklyn,New York,-73.9285005,40.6340822,0.6931471805599453,1.3862943611198906
1370,805,2018-03-04,426 Howard Ave Rockford Illinois,0.9680344001221917,1,4,Rockford,Illinois,-89.12244989999998,42.2725143,0.6931471805599453,1.6094379124341003
1371,806,2018-03-07,531 Main Street Hurtsboro Alabama,1.0986122886681096,2,2,Hurtsboro,Alabama,-85.41476429999999,32.2405078,1.0986122886681098,1.0986122886681098
1372,807,2018-03-09,1300 E Caswell St Wadesboro North Carolina,1.178350206951907,3,1,Wadesboro,North Carolina,-80.05316490000001,34.9626681,1.3862943611198906,0.6931471805599453
1373,808,2018-03-11,Cumberland Ave and Hess St Saginaw Michigan,0.9680344001221917,1,4,Saginaw,Michigan,-83.90923690000002,43.4003423,0.6931471805599453,1.6094379124341003
1374,808,2018-03-11,800 block of E Dayton St South Bend Indiana,0.583773044716594,0,6,South Bend,Indiana,-86.23924709999999,41.6559621,0.0,1.9459101490553132
1375,808,2018-03-11,700 block of N Hickory St Champaign Illinois,0.9010913347279288,1,3,Champaign,Illinois,-88.1973331,40.11748400000001,0.6931471805599453,1.3862943611198906
1376,809,2018-03-12,2000 block of Robertson Rd Modesto California,0.48283137373023005,0,4,Modesto,California,-121.0234645,37.61302720000001,0.0,1.6094379124341003
1377,810,2018-03-13,South Blvd Macclenny Florida,0.48283137373023005,0,4,Macclenny,Florida,-82.11333559999998,30.2779977,0.0,1.6094379124341003
1378,811,2018-03-17,16700 S Halsted St Harvey Illinois,0.48283137373023005,0,4,Harvey,Illinois,-87.63718469999998,41.5867713,0.0,1.6094379124341003
1379,811,2018-03-17,2928 W Kentucky St Louisville Kentucky,0.6238324625039507,0,7,Louisville,Kentucky,-85.8023972,38.2436435,0.0,2.0794415416798357
1380,812,2018-03-21,949 Geneva Ave San Francisco California,1.022730867160378,1,5,San Francisco,California,-122.4403103,37.7162671,0.6931471805599453,1.791759469228055
1381,813,2018-03-24,3180 South 5600 West Salt Lake City (West Valley City) Utah,0.48283137373023005,0,4,Salt Lake City (West Valley City),Utah,-112.02585659999998,40.70222570000001,0.0,1.6094379124341003
1382,814,2018-03-29,Kaighn Ave and Haddon Ave Camden New Jersey,0.48283137373023005,0,4,Camden,New Jersey,-75.10271949999998,39.9320891,0.0,1.6094379124341003
1383,814,2018-03-29,7401 Alma Dr Plano Texas,0.9010913347279288,1,3,Plano,Texas,-96.7124491,33.077371500000005,0.6931471805599453,1.3862943611198906
1384,815,2018-03-31,Atlantic Ave and Monmouth Ave Asbury Park New Jersey,0.5375278407684164,0,5,Asbury Park,New Jersey,-74.0187318,40.21644860000001,0.0,1.791759469228055
1385,816,2018-04-01,600 block of Yale St Saginaw Michigan,0.5375278407684164,0,5,Saginaw,Michigan,-83.9818929,43.4191787,0.0,1.791759469228055
1386,816,2018-04-01,3556 Halls Mill Rd Mobile Alabama,0.9680344001221917,1,4,Mobile,Alabama,-88.12284679999998,30.6387232,0.6931471805599453,1.6094379124341003
1387,817,2018-04-02,8500 block of Redcliff Rd Houston Texas,0.9010913347279288,1,3,Houston,Texas,-95.52239509999998,29.9040315,0.6931471805599453,1.3862943611198906
1388,818,2018-04-04,3300 Garden Oaks Drive New Orleans Louisiana,1.0986122886681096,2,2,New Orleans,Louisiana,-90.0220087,29.9218287,1.0986122886681098,1.0986122886681098
1389,819,2018-04-06,5800 block of Pickering St Virginia Beach Virginia,0.9010913347279288,1,3,Virginia Beach,Virginia,-76.1778641,36.8585864,0.6931471805599453,1.3862943611198906
1390,819,2018-04-06,6100 block of Transylvania Ave Jacksonville Florida,0.48283137373023005,0,4,Jacksonville,Florida,-81.74122270000002,30.2491221,0.0,1.6094379124341003
1391,820,2018-04-08,1300 block of NW 63rd Terrace Miami Florida,1.0986122886681096,2,2,Miami,Florida,-80.2187766,25.8336233,1.0986122886681098,1.0986122886681098
1392,820,2018-04-08,247 1st Ave NW Hickory North Carolina,0.9010913347279288,1,3,Hickory,North Carolina,-81.3413595,35.7330408,0.6931471805599453,1.3862943611198906
1393,821,2018-04-09,201 Maine St Vallejo California,0.48283137373023005,0,4,Vallejo,California,-122.25753600000002,38.098153,0.0,1.6094379124341003
1394,822,2018-04-15,6956 Jewella Ave Shreveport Louisiana,0.583773044716594,0,6,Shreveport,Louisiana,-93.7982442,32.4434668,0.0,1.9459101490553132
1395,823,2018-04-18,73 Hansel Ave Asheville North Carolina,1.5424948470398374,4,3,Asheville,North Carolina,-82.583641,35.591598,1.6094379124341003,1.3862943611198906
1396,824,2018-04-20,3rd Street and Quesada Ave San Francisco California,1.022730867160378,1,5,San Francisco,California,-122.3912154,37.7331886,0.6931471805599453,1.791759469228055
1397,825,2018-04-21,1800 block of W Diamond St Philadelphia Pennsylvania,1.0986122886681096,2,2,Philadelphia,Pennsylvania,-75.163119,39.985361,1.0986122886681098,1.0986122886681098
1398,826,2018-04-22,1900 block of St Roch Ave New Orleans Louisiana,1.022730867160378,1,5,New Orleans,Louisiana,-90.05331890000002,29.9769029,0.6931471805599453,1.791759469228055
1399,826,2018-04-22,3571 Murfreesboro Pike Antioch Tennessee,1.5424948470398374,4,3,Antioch,Tennessee,-86.61557540000004,36.0505938,1.6094379124341003,1.3862943611198906
1400,827,2018-04-24,2200 block of Ave A Flint Michigan,0.48283137373023005,0,4,Flint,Michigan,-83.69750479999998,43.0362888,0.0,1.6094379124341003
1401,828,2018-04-25,1151 Northdale Dr Saint Louis Missouri,1.178350206951907,3,1,Saint Louis,Missouri,-90.2022134,38.7871265,1.3862943611198906,0.6931471805599453
1402,828,2018-04-25,300 block of West 24th Street Pine Bluff Arkansas,0.48283137373023005,0,4,Pine Bluff,Arkansas,-92.0050351,34.205196,0.0,1.6094379124341003
1403,829,2018-04-28,Modest Rd Maxton North Carolina,0.5375278407684164,0,5,Maxton,North Carolina,-79.3080068,34.8141656,0.0,1.791759469228055
1404,830,2018-04-29,1969 S Military Trail West Palm Beach Florida,0.9010913347279288,1,3,West Palm Beach,Florida,-80.112459,26.6483146,0.6931471805599453,1.3862943611198906
1405,830,2018-04-29,1500 block of Massey St Monroe North Carolina,0.9010913347279288,1,3,Monroe,North Carolina,-80.53423010000002,34.98890770000001,0.6931471805599453,1.3862943611198906
1406,830,2018-04-29,12603 Renton Ave S Seattle (Skyway) Washington,1.0986122886681096,2,2,Seattle (Skyway),Washington,-122.2401525,47.4910307,1.0986122886681098,1.0986122886681098
1407,830,2018-04-29,519 South Kingston St Wartburg Tennessee,0.48283137373023005,0,4,Wartburg,Tennessee,-84.59206540000002,36.0991073,0.0,1.6094379124341003
1408,831,2018-04-30,3600 block of New York Ave NE Washington District of Columbia,0.48283137373023005,0,4,Washington,District of Columbia,-76.95501809999998,38.9169552,0.0,1.6094379124341003
1409,831,2018-04-30,4251 N Dixie Hwy Pompano Beach Florida,0.48283137373023005,0,4,Pompano Beach,Florida,-80.1116693,26.2834195,0.0,1.6094379124341003
1410,832,2018-05-01,3200 block of Saint Claude Ave New Orleans Louisiana,0.5375278407684164,0,5,New Orleans,Louisiana,-90.04238889999998,29.9669553,0.0,1.791759469228055
1411,833,2018-05-02,333 Bristol St Brooklyn New York,0.9680344001221917,1,4,Brooklyn,New York,-73.91089269999998,40.6633026,0.6931471805599453,1.6094379124341003
1412,833,2018-05-02,2400 block of Ogema Place Minneapolis Minnesota,0.5375278407684164,0,5,Minneapolis,Minnesota,-93.2445496,44.9565803,0.0,1.791759469228055
1413,833,2018-05-02,3500 block of W Grenshaw St Chicago Illinois,0.9680344001221917,1,4,Chicago,Illinois,-87.7131452,41.86731029999999,0.6931471805599453,1.6094379124341003
1414,834,2018-05-04,200 block of E 23rd St Chicago Heights Illinois,0.48283137373023005,0,4,Chicago Heights,Illinois,-87.62887490000001,41.494076,0.0,1.6094379124341003
1415,834,2018-05-04,519 Hilliard St Henderson North Carolina,0.48283137373023005,0,4,Henderson,North Carolina,-78.3974162,36.3167576,0.0,1.6094379124341003
1416,835,2018-05-05,4944 Sentry Street Columbus Georgia,0.5375278407684164,0,5,Columbus,Georgia,-84.9090362,32.4451921,0.0,1.791759469228055
1417,836,2018-05-06,499 N Watkins St Memphis Tennessee,1.2518599757979068,2,4,Memphis,Tennessee,-90.01293050000002,35.1513115,1.0986122886681098,1.6094379124341003
1418,836,2018-05-06,2020 East Lakeview Road Stillwater Oklahoma,0.48283137373023005,0,4,Stillwater,Oklahoma,-97.036727,36.146026,0.0,1.6094379124341003
1419,837,2018-05-07,15th St and J St San Diego California,0.5375278407684164,0,5,San Diego,California,-117.1503537,32.7094249,0.0,1.791759469228055
1420,838,2018-05-09,Sahler St and N 48th St Omaha Nebraska,0.48283137373023005,0,4,Omaha,Nebraska,-95.9854871,41.2968726,0.0,1.6094379124341003
1421,838,2018-05-09,5200 block of Minerva Avenue Saint Louis Missouri,0.48283137373023005,0,4,Saint Louis,Missouri,-90.268578,38.661459,0.0,1.6094379124341003
1422,839,2018-05-11,2nd St and Dallas St Talihina Oklahoma,0.9680344001221917,1,4,Talihina,Oklahoma,-95.048002,34.7516498,0.6931471805599453,1.6094379124341003
1423,839,2018-05-11,4800 block of Farlin Ave Saint Louis Missouri,0.48283137373023005,0,4,Saint Louis,Missouri,-90.2437423,38.67689000000001,0.0,1.6094379124341003
1424,840,2018-05-12,275 W Buck St Paulsboro New Jersey,0.48283137373023005,0,4,Paulsboro,New Jersey,-75.24692619999998,39.8298215,0.0,1.6094379124341003
1425,840,2018-05-12,3201 Decatur St Omaha Nebraska,0.583773044716594,0,6,Omaha,Nebraska,-95.9599117,41.27536170000001,0.0,1.9459101490553132
1426,841,2018-05-13,French Rd and Berta Rd Byhalia Mississippi,0.48283137373023005,0,4,Byhalia,Mississippi,-89.6532274,34.8554732,0.0,1.6094379124341003
1427,841,2018-05-13,2436 Belleview St Stockton California,1.2999897393843562,3,2,Stockton,California,-121.26172959999998,37.928424,1.3862943611198906,1.0986122886681098
1428,841,2018-05-13,365 W Manchester Avenue Los Angeles California,1.0986122886681096,2,2,Los Angeles,California,-118.2799327,33.9606984,1.0986122886681098,1.0986122886681098
